,business_id,name,categories,stars,review_count,latitude,longitude,postal_code,init_cluster,cluster
6539,fbE7qSuOSiCzZ1hWBoyx1g,Level Beer,"Beer Bar, Food, Breweries, Nightlife, Bars",5.0,5,45.4677807831,-122.713820713,97219.0,0,5
6777,RSV4myE2QZRDVivrF77dVg,The Dullahan’s Carriage,"Sandwiches, Food Stands, Food, Delis, Food Trucks, Restaurants",5.0,5,45.4935314,-122.6358442,97202.0,1,2
6784,iQD1NBKEFx8AiDIs0eoIQA,NE Creperie,"Food Trucks, Creperies, Food, Restaurants",5.0,5,45.5461375,-122.6766628,97227.0,0,6
6833,cvWUhB-uD-kJhww2u0jOuw,Cocina Los Girasoles,"Restaurants, Food, Mexican, Food Trucks",5.0,5,45.4936755688,-122.5793609396,97266.0,2,0
6915,9oZTZIMl9a9UlrmBH8wKVw,Cully Farm Store,"Home & Garden, Hardware Stores, Food, Nurseries & Gardening, Farmers Market, Livestock Feed & Supply, Shopping",5.0,5,45.559146,-122.62009,97218.0,1,8
6957,lZ3oSpjyMZenrzPpEFOiAQ,Miss'ipi Chef,"Food Delivery Services, Food, Southern, Caterers, Event Planning & Services, Personal Chefs, Restaurants",5.0,5,45.5865588,-122.6981848,97217.0,0,6
7057,u6SQFx79PQ3H3uHiNZ4uCg,Daniele Martin,"Chiropractors, Naturopathic/Holistic, Beauty & Spas, Doctors, Massage, Health & Medical, Rolfing, Massage Therapy, Food",5.0,5,45.5228043,-122.6804013,97205.0,0,1
7110,tykV03Y5dfnyIU0rX7BPXg,Pop & Paint,"Education, Restaurants, Event Planning & Services, Party & Event Planning, Arts & Entertainment, Paint & Sip, Specialty Schools, Art Classes, Performing Arts, Art Schools",5.0,5,45.5478224,-122.7288206,97210.0,3,7
1842,OQ2oHkcWA8KNC1Lsvj1SBA,Screen Door,"Caterers, Restaurants, Breakfast & Brunch, Southern, Event Planning & Services, Bakeries, Cajun/Creole, Food",4.5,7219,45.5230858,-122.64168,97214.0,1,2
5542,n73rxa6e6-fTIxQzfv4BuA,Mother’s Bistro & Bar,"American (Traditional), Restaurants, Bars, Nightlife, Breakfast & Brunch",4.5,4466,45.522196,-122.673868,97204.0,0,1
7006,FBQp3R_PQIM9eGnkqzmlOw,Tasty n Alder,"American (New), Tapas Bars, Breakfast & Brunch, Nightlife, Restaurants, Bars, Steakhouses",4.5,3875,45.5213406,-122.6834773,97205.0,0,1
4734,o_L9Ss4boqq6ZEF9xeSH6Q,Salt & Straw,"Food, Bakeries, Ice Cream & Frozen Yogurt, Coffee & Tea",4.5,3672,45.5289444,-122.6982801,97210.0,0,1
6920,5oed6H5F8qZxNzELq_1e1w,Pine State Biscuits,"Southern, Breakfast & Brunch, Restaurants, Sandwiches",4.5,3670,45.5589173,-122.6426891,97211.0,0,6
2589,LF0EuyDA4-rhb6s36q0wsQ,Andina Restaurant,"Food, Peruvian, Latin American, Breakfast & Brunch, Beer, Wine & Spirits, Event Planning & Services, Restaurants, Bars, Tapas Bars, Venues & Event Spaces, Lounges, Gluten-Free, Wine Bars, Nightlife",4.5,2987,45.526348,-122.684604,97209.0,0,1
4164,VcI8npOTKdKN2KFS3H_HvQ,Tasty n Sons,"Bars, Nightlife, Breakfast & Brunch, American (New), Restaurants",4.5,2743,45.5499128895,-122.6664952807,97212.0,0,6
5153,MVm6pgnnd6Sg_LdtUhkGuw,Pip's Original Doughnuts & Chai,"Bagels, American (Traditional), Coffee & Tea, Food, Bakeries, Restaurants, Donuts",4.5,2482,45.5483793,-122.6138129,97213.0,1,8
5142,GgDKxGZBmzdyWmExESK14g,The Observatory,"Bars, American (New), Lounges, Nightlife, Restaurants",4.5,1896,45.519263,-122.580217,97215.0,2,0
4365,6VhcvzGrfYYSygc9UKYfQw,Nong's Khao Man Gai,"Vegetarian, Thai, Nightlife, Food, Cocktail Bars, Bars, Chicken Shop, Restaurants",4.5,1737,45.5223316574,-122.6592694627,97214.0,0,1
3783,HjPENO_2kLHeZzxEiDpzlw,Toro Bravo,"Basque, Spanish, Tapas Bars, Restaurants",4.5,1729,45.540768,-122.663613,97212.0,0,6
3928,IyLLref8p5xTcuO7SpHf-g,Salt & Straw,"Restaurants, Food, Food Stands, Ice Cream & Frozen Yogurt",4.5,1704,45.5592731,-122.644136,97211.0,0,6
4584,fP45Ns78xlfeAs2ouHklOg,Cheryl’s on 12th,"Food, Breakfast & Brunch, Restaurants, Specialty Food, Bakeries, Delis, Sandwiches",4.5,1699,45.521926,-122.683228,97205.0,0,1
5248,32hFMl7d-243oMULkn84VQ,The Waffle Window,"Fast Food, Vegetarian, American (New), Caterers, Coffee & Tea, Desserts, Food, Restaurants, Breakfast & Brunch, Waffles, Event Planning & Services, Ice Cream & Frozen Yogurt",4.5,1667,45.5119343,-122.6265271,97214.0,1,2
6322,4Hc4QRv8PBlTXi9jm2s5cw,Salt & Straw,"Ice Cream & Frozen Yogurt, Food",4.5,1402,45.5049914,-122.6305746503,97202.0,1,2
527,eUbq0uNxRlXQ6sy7phM7yA,Lechon,"Tapas Bars, Restaurants, Cocktail Bars, Nightlife, Bars, Latin American, Argentine, Southern",4.5,1305,45.521264,-122.670947,97204.0,0,1
2175,XPANbVAnWBcOqwM0GILb2A,Broder Café,"Coffee & Tea, Restaurants, Scandinavian, Food, Breakfast & Brunch",4.5,1286,45.50318,-122.6401499,97255.0,1,2
5424,uqoDEbmTjIws3kW2xNXpxw,Petite Provence,"French, Bakeries, Breakfast & Brunch, Restaurants, Food",4.5,1265,45.5589341,-122.6461884,97211.0,0,6
2959,--UNNdnHRhsyFUbDgumdtQ,Le Pigeon,"French, Restaurants, American (New)",4.5,1236,45.522796,-122.657872,97214.0,0,2
4300,-GMkoMATTeESkf6bhcNQ3g,Veritable Quandary,"Restaurants, Breakfast & Brunch, Nightlife, American (New)",4.5,1209,45.5139702,-122.6752282,97204.0,0,1
5369,kiAZhedjIcvx6rWQn6V42g,Blossoming Lotus,"Vegan, Vegetarian, Restaurants, Live/Raw Food",4.5,1158,45.535498,-122.650834,97212.0,0,2
1925,FZcBqffMCNRViskfh6eCNQ,Pine State Biscuits,"Southern, Sandwiches, Breakfast & Brunch, American (Traditional), Restaurants",4.5,1114,45.50476,-122.654552,97202.0,1,2
5425,r5aMfVei0MygqqQLBXoraQ,Bamboo Sushi,"Restaurants, Asian Fusion, Japanese, Sushi Bars",4.5,1021,45.5205128628,-122.6370533093,97214.0,1,2
5522,E6aYeFovWUzogH0ygo31jg,Ox,"Restaurants, Bars, Food, Argentine, Steakhouses, Nightlife, Wine Bars",4.5,1016,45.5394288,-122.6618947,97212.0,0,6
5266,oVOFZTfnmHmZz3IJ3uy1fQ,Olympia Provisions,"Modern European, American (New), Food, Wine Bars, Restaurants, Breakfast & Brunch, Nightlife, Beer, Wine & Spirits, Bars, Meat Shops, Specialty Food",4.5,961,45.5190372372,-122.6642927288,97214.0,0,1
4454,b822wXVdPLxTKQ6Hq7GxeQ,Nong's Khao Man Gai,"Chicken Shop, Food Trucks, Food, Food Stands, Street Vendors, Restaurants, Thai",4.5,953,45.5209478381,-122.6821197779,97205.0,0,1
5188,cq58hTPKAs03dPmPPIKVQQ,Kachka,"Polish, Russian, Food, Comfort Food, Ukrainian, Restaurants, Cocktail Bars, Bars, Nightlife",4.5,909,45.5157371,-122.6545572,97214.0,0,2
6672,hJdX6qRwT2AbJyMXK7hJ-g,Cascade Brewing Barrel House,"Local Flavor, Food, Brewpubs, Breweries",4.5,871,45.5167978,-122.6559823,97214.0,0,2
1754,EZgZMI6PJHkfLuNia1sQkQ,Seasons & Regions Seafood Grill,"Breakfast & Brunch, Seafood, Gluten-Free, American (Traditional), Soup, Restaurants",4.5,849,45.4758535,-122.7050768,97219.0,0,5
402,0WqROvvlHjvpeHIP0fg9EQ,PDX Sliders,"Restaurants, Fast Food, Food, Sandwiches, Food Trucks, Burgers",4.5,837,45.473898,-122.64974,97202.0,1,9
6981,1JKK_kmQ6Kxc6NzhQhcAOA,Sivalai Thai Restaurant,"Restaurants, Thai",4.5,833,45.5190945,-122.6131884,97215.0,1,2
5945,5hZSDjy0aePG0OCJbspbpg,Off The Griddle,"Cafes, Bars, Nightlife, Burgers, Breakfast & Brunch, Restaurants, Vegan, Vegetarian",4.5,792,45.488845,-122.595298,97206.0,1,0
5299,cvLkq3hxRKH--995r1gv4A,Mediterranean Exploration Company,"Mediterranean, Restaurants",4.5,780,45.525543646,-122.6844740767,97209.0,0,1
2173,4ZjHsu_bNxPyPqSOq2fw4g,Q Restaurant & Bar,"Nightlife, American (New), Bars, Cocktail Bars, Restaurants",4.5,763,45.516815,-122.675052,97204.0,0,1
4587,MRkeX1MEM_pFYGhEOhFwxA,a Cena Ristorante,"Italian, Restaurants, Pizza",4.5,759,45.4687518,-122.6527348,97202.0,1,9
2444,s-aztPntmWfceezqTkorpg,Ken's Artisan Bakery,"Food, Bakeries, Restaurants, Coffee & Tea, Sandwiches, Cafes, Pizza, French",4.5,755,45.5254201,-122.6942071,97209.0,0,1
3755,mGsLTCJlmyaq3iDYiAPaPA,Stumptown Coffee Roasters,"Coffee Roasteries, Food, Coffee & Tea, Restaurants",4.5,754,45.5220664269,-122.6817243733,97253.0,0,1
2934,ywxapaOnDn3wyof-35BUIQ,Life of Pie Pizza,"Restaurants, Asian Fusion, Breakfast & Brunch, Pizza, Salad",4.5,728,45.549394,-122.666518,97227.0,0,6
4946,CfxHo9Z5JN2bsvZh2DT1sw,Bamboo Sushi,"Food, Vegetarian, Japanese, Breweries, Sushi Bars, Restaurants, Cocktail Bars, Asian Fusion, Bars, Nightlife",4.5,715,45.5289180365,-122.6984447392,97210.0,0,1
4985,ZJSq5y3xJBenWE7sC_3ybw,Prasad,"Food, Caterers, Juice Bars & Smoothies, Vegetarian, Vegan, Food Stands, Restaurants, Event Planning & Services",4.5,709,45.5245251316,-122.6807427406,97209.0,0,1
3587,OLixCkovF8ID89XHocmn7Q,Kimpton Hotel Monaco Portland,"Restaurants, Hotels & Travel, Hotels, Event Planning & Services, Venues & Event Spaces",4.5,705,45.51986,-122.677339,97204.0,0,1
5304,1RfgxJusvcDEhum5KQ_QCg,Elephants Delicatessen,"Soup, Comfort Food, Specialty Food, Bars, American (Traditional), Venues & Event Spaces, Event Planning & Services, Restaurants, Pizza, Nightlife, Food, Sandwiches, Bakeries, Caterers, Wine Bars, Delis, Beer, Wine & Spirits",4.5,704,45.5239692,-122.6966821,97210.0,0,1
3683,y6sI90IwOrUlhH0nlUbXXg,Coava Coffee Roasters,"Coffee Roasteries, Food, Coffee & Tea",4.5,699,45.5134032,-122.6604265,97214.0,0,1
5831,W9LZXATLIwwcWXMgE4FFpw,Back to Eden Bakery,"Vegan, Gluten-Free, Cafes, Restaurants, Food, Vegetarian, Bakeries",4.5,694,45.5591669019,-122.6424604231,97211.0,0,6
4148,u2bjOL1sLW7zXAaXgTVQpg,Bailey's Taproom,"Food, Nightlife, Bars, Breweries, Beer Bar, Pubs",4.5,675,45.522556,-122.678042,97205.0,0,1
3489,bqrMUoV6FYDq3q01mh_ikQ,Homegrown Smoker,"Food, Barbeque, Food Trucks, Sandwiches, Food Stands, Restaurants, Vegan, Chicken Wings, Comfort Food",4.5,650,45.590371,-122.75528,97203.0,3,7
4384,BMHRmB0LGzKEAmry6UmVOA,Farmhouse Kitchen Thai Cuisine,"Thai, Chicken Wings, Restaurants, Food, Beer, Wine & Spirits, Soup",4.5,606,45.5118627,-122.62983453,97214.0,1,2
4780,Ul9Uw6JO8d4imoj3jqMZLw,Lan Su Chinese Garden,"Food, Arts & Entertainment, Local Flavor, Flowers & Gifts, Restaurants, Active Life, Shopping, Gift Shops, Tea Rooms, Chinese, Parks, Botanical Gardens",4.5,595,45.5255313,-122.6730382,97209.0,0,1
878,t2PkfKQS8Bc0uUBXNnUNKA,Hale Pele,"Lounges, Food, Beer, Wine & Spirits, Tapas/Small Plates, Tapas Bars, Bars, Nightlife, Hawaiian, Tiki Bars, Restaurants",4.5,564,45.535352,-122.637292,97232.0,1,2
7079,B0fBpezDvj2Bp-8KOlMMRw,Nuestra Cocina,"Latin American, Caribbean, Mexican, Restaurants, Thai, Dominican",4.5,559,45.505019,-122.6438319,97202.0,1,2
6813,n0ULOj-f6VQwBoS-7tHmUg,Proud Mary Coffee,"Restaurants, Cafes, Breakfast & Brunch, Food, Juice Bars & Smoothies, Coffee & Tea",4.5,558,45.558857,-122.644434,97211.0,0,6
3217,5LppZSW_wSfDYaAA6EA_kQ,Zell's Cafe,"Restaurants, Breakfast & Brunch",4.5,554,45.5170899,-122.6524691,97214.0,0,2
2688,B171box8iPNtQOxAFm3MEQ,Thai Bloom!,"Event Planning & Services, Caterers, Food, Restaurants, Thai, Gluten-Free, Food Delivery Services",4.5,550,45.5253344,-122.6986296,97210.0,0,1
5647,eOseyvtaFHwVKAS0GePV4g,808 Grinds Hawaiian Cafe,"Food, Hawaiian, Restaurants",4.5,542,45.5068486975,-122.7808439066,97225.0,3,3
4105,nTui3DZYRLlvyyrA8Tk61w,Cuon - Vietnamese Street Food,"Gluten-Free, Vegetarian, Vietnamese, Soup, Asian Fusion, Sandwiches, Restaurants",4.5,541,45.5189283292,-122.6760730294,97204.0,0,1
3820,63PrCfBDcRpBf4MT-6_gQQ,Hat Yai,"Thai, Restaurants",4.5,527,45.562862,-122.648838,97211.0,0,6
1997,heOBGDqTUhccB0WSK5oVmA,Cacao Drink Chocolate,"Chocolatiers & Shops, Food, Coffee & Tea, Specialty Food, Restaurants",4.5,525,45.5225718,-122.6839542,97205.0,0,1
7096,eIVqxR8L7HJTbmg9DtTmxA,Sa Bai Thai Cuisine,"Restaurants, Gluten-Free, Vegan, Vegetarian, Thai",4.5,515,45.5553115373,-122.5282900035,97230.0,2,4
3421,naQ7cwLV5RJQviTBfgMmHw,Bistro23,"Breakfast & Brunch, Pizza, American (New), Restaurants, Sandwiches",4.5,502,45.5632907094,-122.5346868462,97230.0,2,4
85,GXR2Jv645UiQr971MZyHWA,Basilisk,"American (New), Chicken Shop, Restaurants",4.5,497,45.5290499433,-122.638252,97232.0,1,2
3878,iqBhkl7GF_ttVG16jmBRzg,Kingsland Kitchen,"Food Trucks, Breakfast & Brunch, Food Stands, Restaurants, Food, Sandwiches, Nightlife, Cocktail Bars, Bars, British, Coffee & Tea",4.5,496,45.5217298,-122.673875,97204.0,0,1
174,3L-ezs0VANOtmdJDlbha1Q,Güero,"Food, Restaurants, Vegetarian, Cocktail Bars, Local Flavor, Bars, Beer Bar, Sandwiches, Nightlife, Mexican, Food Trucks",4.5,490,45.5244618,-122.6370351,97232.0,1,2
5389,_43Wc6X9d8uWoFU0Iq-bdA,The Pie Spot,"Food Stands, Restaurants, Desserts, Food, Cafes",4.5,488,45.5269025174,-122.6415528749,97232.0,1,2
4890,B6xZit8IaIHUo1k8KcOC9g,Otto's Sausage Kitchen & Meat Market,"Delis, Beer, Wine & Spirits, Food, Specialty Food, Restaurants, Meat Shops",4.5,483,45.478952,-122.619766,97202.0,1,0
7147,M_KWezij-FDKwiNSEamQmg,Tienda Santa Cruz,"Restaurants, Bakeries, Specialty Food, Food, Ethnic Food, Mexican, Grocery",4.5,476,45.5902315,-122.7552847,97203.0,3,7
2671,qFh_wh_yFJKQHVfuDQfpOw,Brunch Box,"Food Stands, Cafes, American (Traditional), Food, Restaurants, Burgers, Food Trucks",4.5,472,45.5207826,-122.6764204,97204.0,0,1
4531,2CgbBRCuCt5OZf7jkRCQgQ,Kalé,"Restaurants, Vegetarian, Japanese Curry, Japanese",4.5,465,45.5208759,-122.6715348,97204.0,0,1
3353,D3ND25B6h3xOJVuohZxMtg,Cool Moon Ice Cream,"Ice Cream & Frozen Yogurt, Food, Coffee & Tea, Desserts",4.5,463,45.5287951382,-122.6825249787,97209.0,0,1
656,6peVy_1KGWGZWo8_frlU_g,Little Griddle,"Restaurants, Breakfast & Brunch",4.5,461,45.54858,-122.62002,97213.0,1,8
4667,NCCliz8Ja_BxU5NG3kUg3A,Doe Donuts,"Donuts, Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Restaurants, Vegan",4.5,458,45.5352857,-122.6211591,97212.0,1,2
3944,Eqt-cxIJf5eAKNotaOb-Tw,Shalom Y'all Street Food SW,"Wine Bars, Falafel, Restaurants, Middle Eastern, Bars, Nightlife, Mediterranean",4.5,452,45.5210081,-122.6835216,97205.0,0,1
2470,F317GtIk6eh9ra0A8szBlg,Stammtisch,"Bars, Restaurants, German, Gastropubs, Food, Nightlife, Beer, Wine & Spirits",4.5,443,45.5258668834,-122.637390015,97232.0,1,2
5365,I9Y_3wUhLOu8kRV9gN_CKg,Acadia A New Orleans Bistro,"Restaurants, Seafood, Cajun/Creole, Southern",4.5,441,45.548335,-122.652623,97212.0,0,6
4563,FPPo5MLt3tU-HXt-K41VtQ,DarSalam,"Restaurants, Gluten-Free, Sandwiches, Halal, Breakfast & Brunch, Middle Eastern, Vegan",4.5,437,45.5592056,-122.6353743,97211.0,0,6
808,BlgaLlnDU7upilf5MXSqew,Mucca Osteria,"Italian, Restaurants",4.5,436,45.520067,-122.6827446,97205.0,0,1
2383,PJ73xkD7Px_dSUDERlkCsQ,Bete-Lukas Ethiopian Restaurant,"Salad, Desserts, Vegan, Food, Restaurants, Ethiopian, Gluten-Free",4.5,436,45.5047579,-122.6107772,97206.0,1,2
3282,TgEOEQdjnToLbL70Mfwmmw,Portland Farmers Market,"Food, Bakeries, Shopping, Local Flavor, Farmers Market, Arts & Crafts, Flowers & Gifts",4.5,435,45.5128932,-122.6853859,97201.0,0,1
3880,5LGHyvuxHXAuUpMevjDebw,Ataula,"Salad, Restaurants, Tapas Bars, Spanish",4.5,432,45.5357316976,-122.699651,97210.0,0,1
2111,kqzI14xOCHJC0qXw8JyS0Q,Matt's BBQ,"Food Trucks, Food, Restaurants, Barbeque",4.5,430,45.5543767515,-122.6758312798,97217.0,0,6
4100,VNW1sNWHb-7Bie7A-ZYQ-w,Du's Grill,"Barbeque, Restaurants, Japanese, Fast Food",4.5,429,45.5411067,-122.6078388,97213.0,1,8
4496,JNvWm61dJ9SRCcBasnwNvg,Radar,"Sports Bars, Tapas Bars, Restaurants, Breakfast & Brunch, Bars, Nightlife, American (New)",4.5,428,45.551666,-122.6758139,97227.0,0,6
4426,6pPPqhFFPZ9wLxoJmbLefA,Gilda's Italian Restaurant,"Italian, Restaurants",4.5,427,45.52182,-122.6882665,97205.0,0,1
234,lZCuDuBYPOaDV8k8tlQlSg,Barista,"Food, Coffee & Tea",4.5,425,45.5269539,-122.6845432,97209.0,0,1
769,6Amy_pW-N7wF3yYy08R7mg,Tamale Boy,"Gluten-Free, Mexican, Caterers, Event Planning & Services, Breakfast & Brunch, Restaurants, Food Trucks, Food",4.5,424,45.5716764,-122.6470327,97211.0,0,6
4111,ZpoTjJwVnGaqY2BAsVO3_w,An Xuyen Bakery,"Macarons, Specialty Food, Restaurants, Food, Bakeries, Vietnamese, Delis",4.5,423,45.4952485,-122.6073814,97206.0,1,0
6442,KydCUySLrmwF2yZDH6_dAg,Siri Thai,"Thai, Restaurants",4.5,423,45.4972656,-122.6082633,97206.0,1,0
1746,8vnhWzXPo0Q69pzCZ8xb9w,Cheese & Crack Snack Shop,"Food Stands, Restaurants, Specialty Food, American (New), Cheese Shops, Ice Cream & Frozen Yogurt, Food, Modern European",4.5,417,45.5224431,-122.6371426,97214.0,1,2
3368,XUA4QMW3_lHPmmLwwDiZDQ,Cloud City Ice Cream,"Food, Coffee & Tea, Ice Cream & Frozen Yogurt, Desserts",4.5,414,45.4795487,-122.6159691,97206.0,1,0
4725,MQYwktSPL-1Nut6-DM4T6Q,The Hairy Lobster,"Bars, Cocktail Bars, Venues & Event Spaces, American (New), Wine Bars, Event Planning & Services, Restaurants, Seafood, Desserts, Nightlife, Food",4.5,413,45.5294537956,-122.6821416721,97209.0,0,1
3196,1mejOVl_arP-R-iyPC40ww,Chai Thai,"Thai, Restaurants",4.5,409,45.5192612,-122.5189003,97233.0,2,4
487,48-tBsPQlSw5VD0IX6CxSg,Baby Doll Pizza,"Pizza, Restaurants",4.5,407,45.5195272,-122.6364651,97214.0,1,2
388,jtB7RWXq0w0UusnfTFq0rA,Loving Hut,"Vegan, Restaurants",4.5,404,45.5168332,-122.6870285,97201.0,0,1
910,4l0HGHam1DVAlsFgBcrUFw,Trifecta Tavern,"Bars, Nightlife, Beer, Wine & Spirits, Cocktail Bars, Restaurants, American (New), Bakeries, Cafes, Food",4.5,399,45.5175883,-122.6593994,97214.0,0,2
3803,T9kZIEziUru2OTq2CulP-Q,Portland Burger,"Burgers, Restaurants, Bars, Karaoke, Hot Dogs, American (Traditional), Juice Bars & Smoothies, Beer Bar, Food, Nightlife",4.5,393,45.5204158,-122.6729642,97204.0,0,1
750,SHJTY1y2g8IV9ftpgeCKmw,Pine Street Market,"Ramen, Coffee & Tea, Bars, Pubs, Nightlife, Specialty Food, Japanese, Restaurants, Food Court, American (Traditional), Food, Juice Bars & Smoothies",4.5,390,45.5215004,-122.6724068,97204.0,0,1
2872,b_yx5S2ApWLV6Dem1QudhA,NOLA Doughnuts,"Food, Cafes, Coffee & Tea, Restaurants, Donuts",4.5,388,45.523885,-122.6808303,97209.0,0,1
3266,qCyDatIL1MNeSo12WJEZjg,Laurelhurst Theater,"Arts & Entertainment, Restaurants, Cinema",4.5,381,45.5232905,-122.637512,97214.0,1,2
3585,k34cTLeymmk3LTqcU8kNWA,Fried Egg I'm in Love,"Food Stands, Coffee & Tea, Street Vendors, Restaurants, Breakfast & Brunch, Sandwiches, Food",4.5,380,45.5122795,-122.63239,97214.0,1,2
6698,-loAMvamhl-6kGw9jnetww,Lovely's Fifty Fifty,"Restaurants, Ice Cream & Frozen Yogurt, Pizza, Food",4.5,378,45.5528680274,-122.6756331325,97227.0,0,6
6866,C9C79-5egg1_yaUAxrJxLA,Bing Mi Food Truck,"Food Trucks, Creperies, Food Stands, Street Vendors, Restaurants, Chinese, Food",4.5,372,45.5362156,-122.7000932,97210.0,0,1
3230,OmZo2Q_C3foV8yxTZGwvbQ,Bun Bo Hue Restaurant,"Restaurants, Vietnamese, Noodles",4.5,371,45.472159,-122.5790222,97266.0,1,0
3505,pqbvEG6UV5Yz14PoRlqGBQ,Rudy's Gourmet Pizza,"Sandwiches, Pizza, Italian, Vegan, Restaurants, Gluten-Free",4.5,371,45.4985286,-122.6409089,97206.0,1,2
5377,7mvcTuFEz6h_Bd9DZp-eRg,Tangier Moroccan & Mediterranean Cuisine,"Mediterranean, Restaurants, Moroccan, Lebanese, Middle Eastern",4.5,370,45.5214629,-122.6732146,97204.0,0,1
4904,6DwR5rF1s6fJn4f-Lvfbuw,Eem,"Restaurants, Barbeque, Nightlife, Cocktail Bars, Bars, Thai",4.5,369,45.550666,-122.666517,97227.0,0,6
1350,EL-XbjCT3ElNLNTdmhDG4A,Redwood,"Restaurants, Nightlife, Breakfast & Brunch, American (New), Bars, American (Traditional), Cocktail Bars",4.5,368,45.519279,-122.5820456,97215.0,2,0
5879,L7LYQ2q_KtQpSzuWYlx2TQ,Petisco,"Breakfast & Brunch, Restaurants, Salad, Sandwiches",4.5,367,45.5352382,-122.6510775,97232.0,0,2
1182,t_VeFsS5Hst_7ePuNvPu7Q,Built To Grill,"Food Trucks, Italian, Sandwiches, Food Stands, Food, Restaurants",4.5,363,45.5193191,-122.6744245,97204.0,0,1
4336,P9KNXOH187R710FaVPmd2g,Bridge City Taproom,"Sports Bars, American (New), Restaurants, Bars, Beer Bar, Nightlife, Gastropubs",4.5,362,45.5179406181,-122.5373625755,97233.0,2,4
5568,2JUVSceit_tqtUwctTz2VQ,Lela's Bistro,"Vietnamese, Salad, Soup, Gluten-Free, Sandwiches, Vegan, Noodles, Restaurants",4.5,362,45.5337897,-122.6985245,97210.0,0,1
6017,nYbw9-Dq_t1IM1UHzYp2FQ,Trinket,"Sandwiches, Restaurants, Cafes, Breakfast & Brunch",4.5,360,45.5082485,-122.6229514,97214.0,1,2
4548,Ro35BZZpDcf92BOKvkhoag,Buathong Thai Cuisine,"Thai, Restaurants",4.5,359,45.4006226,-122.6194351,97267.0,1,9
6825,lslTGfavHimYBM8fT2687w,Fried Egg I'm In Love,"Breakfast & Brunch, Food, Restaurants, Fast Food, Sandwiches, Street Vendors, Food Stands, Food Trucks",4.5,357,45.51885,-122.6788921,97205.0,0,1
1134,jOGLlmkNSWHKS7OOyF5Hyg,3 Doors Down Cafe & Lounge,"Italian, Nightlife, Restaurants, Bars, Lounges, American (New)",4.5,355,45.5123044,-122.6260881,97214.0,1,2
5798,JGEdtaljlJXqgimzmg2Euw,East Glisan Pizza Lounge,"Nightlife, Lounges, Pizza, Restaurants, Bars, Gluten-Free, Vegan",4.5,353,45.5265831,-122.5811013,97213.0,2,8
6991,TSQUwUCAe3tM4YPlecbRQA,Wailua Shave Ice,"Ice Cream & Frozen Yogurt, Shaved Ice, Desserts, Food Trucks, Food",4.5,353,45.5226913,-122.6817024,97209.0,0,1
6507,d1_KfUvRmAgSD79hCyzpsw,The American Local,"Tapas/Small Plates, Gastropubs, Seafood, American (Traditional), Restaurants, Vegetarian, Food, American (New)",4.5,351,45.504875,-122.6345843,97202.0,1,2
2361,QmVlkV5O4IgCp116ECTZFA,Behind the Museum Cafe,"Restaurants, Coffee & Tea, Tea Rooms, Food, Sandwiches, Japanese, Ice Cream & Frozen Yogurt, Breakfast & Brunch",4.5,345,45.5164098,-122.6843212369,97205.0,0,1
6613,9HYGwkFY7fREcD5OGCNmlQ,Scottie's Pizza Parlor,"Restaurants, Food, Nightlife, Pizza, Beer Bar, Desserts, Bars",4.5,345,45.5046538,-122.6439452,97202.0,1,2
2069,ViDT7_-VFrTdybp2WHiR5Q,Kati Portland,"Thai, Vegan, Vegetarian, Restaurants",4.5,341,45.5045814514,-122.6349945068,97202.0,1,2
3024,awNUbyGTF30YX8x1QaCaTw,Coffeehouse Northwest,"Restaurants, Food, Cafes, Coffee & Tea, Coffee Roasteries",4.5,341,45.523192,-122.6914751,97209.0,0,1
654,hSFmjAeFlsltnIowdrembQ,The Good Earth Cafe,"Breakfast & Brunch, Cafes, Restaurants, Diners, American (Traditional)",4.5,339,45.5149980865,-122.6770676735,97204.0,0,1
3574,EsCBCmb70NELOgwWYmD2tw,Eb & Bean,"Ice Cream & Frozen Yogurt, Restaurants, Food, Vegan",4.5,339,45.5352209,-122.6508596,97232.0,0,2
628,5oq_n-rGK_MzIyrAWmMY1w,Coquine,"Restaurants, American (New)",4.5,338,45.5170786,-122.5924018,97215.0,1,0
2241,457rB-piltkliX81ApG5aw,The Bulgogi DuKuhBee Noodles,"Restaurants, Asian Fusion, Korean",4.5,337,45.5362093,-122.6192748,97213.0,1,2
297,oYhgvmNWRtdaWELpHJnISA,Vtopia All Vegan Restaurant & Cheese Shop,"Delis, Food, Cheese Shops, Vegan, Specialty Food, Restaurants",4.5,333,45.517496,-122.6910356,97201.0,0,1
2030,I-qO9hQnv-6Dw4ovlRLU5w,Papa G's Vegan Organics,"Restaurants, Vegan, Delis, Live/Raw Food, Vegetarian",4.5,330,45.5046711,-122.6421284,97202.0,1,2
2880,1VKmliv6tfXmM-X6c7e6Dg,Virtuous Pie,"Vegan, Restaurants, Ice Cream & Frozen Yogurt, Coffee & Tea, Food, Vegetarian, Pizza",4.5,329,45.5046791,-122.6540618,97202.0,1,2
6622,m0qyy-ho5LzhYFx1SQGM5w,Devil's Dill Sandwich Shop,"Sandwiches, Delis, Restaurants",4.5,326,45.512377,-122.6481977,97214.0,1,2
